alarm_id,alarm_cause,alarm_cause_value,alarm_description,sensor_node_id,time_stamp
0305e843-07b9-4be9-b5a7-bb081fa15cfd,pulse_rate,116.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:26:35.000+0000
2bf339bf-4173-4a51-bb23-c511a2ebaa3a,pulse_rate,133.0,Pulse rate is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:47:33.000+0000
61f79bea-b222-43aa-90bd-0f447171b523,room_humidity,74.7,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:39:35.000+0000
d78da55b-c380-4bac-936a-b000c004c77f,room_humidity,62.5,Room humidity is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:49:33.000+0000
c2c78ea3-28e2-4894-86b2-a9ae8cd711c1,pulse_rate,50.0,Pulse rate is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:46:33.000+0000
2eff7dd3-e9ad-41f8-ba39-2c3c6f330196,body_temperature,34.4,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:28:33.000+0000
0be88dee-ea61-4e82-9f14-5e9ec5020e7c,body_temperature,30.1,Temperature is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:12:35.000+0000
82d8dcf3-9163-4d70-b07b-c52b9ed2f460,room_temperature,30.8,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:05:35.000+0000
8c51e407-ece5-4441-8a7a-76cf055fe308,room_humidity,72.0,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:10:35.000+0000
7763546e-0f30-4a9f-889e-e7de2f1d49a3,room_temperature,14.8,Room temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:52:33.000+0000
038d2283-718d-4aee-be92-9a6b5e0dc46c,pulse_rate,58.0,Pulse rate is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:18:33.000+0000
6bc2d2ac-755c-4cce-b96a-0fb9970bec44,pulse_rate,139.0,Pulse rate is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 22:00:35.000+0000
0a4d8a8c-738d-4eac-b228-559712cdec58,body_temperature,35.0,Temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:47:33.000+0000
82d2e82d-1d6a-4502-ad76-7ad074bb2a57,pulse_rate,55.0,Pulse rate is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:56:35.000+0000
9e36df65-dc72-4e22-8513-c585cb27d2cd,body_temperature,33.6,Temperature is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:09:33.000+0000
dd91f0ec-f528-439b-a359-09203a5bfedc,room_temperature,19.5,Room temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:01:35.000+0000
b499b3f0-e482-45cd-86c9-ded6c0faf8fc,room_temperature,24.1,Room temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:46:33.000+0000
20709c8c-a0a1-4508-9ede-17c507e56583,room_humidity,22.7,Room humidity is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:38:35.000+0000
9c1a873b-7638-4c1e-8a66-8e8caec01028,pulse_rate,48.0,Pulse rate is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:51:35.000+0000
df02abf9-aba9-4181-9f78-342e0eae9f1c,pulse_rate,57.0,Pulse rate is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 22:13:33.000+0000
890c7cb3-c6dc-4a79-b90f-cbc70b067c51,body_temperature,44.8,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:21:32.000+0000
3c818213-c513-48f8-9e3b-c8316f88438b,pulse_rate,109.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:12:35.000+0000
8c37ca32-e665-411b-8183-ebf6d0bd3259,room_temperature,40.4,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:12:33.000+0000
602ca990-102b-4c83-a896-bb16bf101c5c,pulse_rate,140.0,Pulse rate is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:23:35.000+0000
fba1865f-fb09-4978-9bae-feecfff9ea5d,room_humidity,72.0,Room humidity is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:52:36.000+0000
e2706b9a-09da-4bab-9077-4124fe2ad44e,room_humidity,72.1,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:58:35.000+0000
14c0bac9-1ea1-4363-9243-a69f486dd085,room_temperature,18.7,Room temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:53:33.000+0000
c2811a1e-0634-4e30-939c-d8fc4f0c53d9,body_temperature,34.2,Temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:03:35.000+0000
99bece82-7ae6-4724-92cd-73d823884764,body_temperature,39.8,Temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:06:35.000+0000
f488aef0-bdda-4759-8af0-776b57b23927,body_temperature,39.4,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:28:33.000+0000
ace3b032-238b-40f7-b076-47065105fbeb,room_humidity,69.0,Room humidity is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:39:36.000+0000
4dad8e07-aecf-465d-bda9-23b7a966b718,room_humidity,26.3,Room humidity is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:38:35.000+0000
faa895a0-3eae-4b52-a712-eb9ce54b7aa7,room_humidity,23.3,Room humidity is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:43:33.000+0000
b03ce260-6d23-48c4-a4b2-b1f1db42e1f7,body_temperature,32.0,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:29:33.000+0000
06e18b3a-3fc2-41ab-98fd-103143496229,body_temperature,32.2,Temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:35:33.000+0000
2ce6a1b0-7e59-4836-b6ac-9dd74eff670b,body_temperature,32.4,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 19:59:33.000+0000
bb960fc7-2002-45dd-931b-4caaffda9cde,body_temperature,41.6,Temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:45:33.000+0000
b6e2123a-0292-4586-bc14-af337c9f49d3,room_temperature,15.8,Room temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:55:33.000+0000
5625fe02-84ba-422d-8319-0a124630eb9f,pulse_rate,33.0,Pulse rate is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 22:13:33.000+0000
a530e1ad-e7bc-48c1-a4d0-09e945cff48f,body_temperature,40.6,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:01:32.000+0000
53fc2437-b278-4424-8096-f29d4a2c0441,body_temperature,41.5,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:17:35.000+0000
3b44b430-a49b-4462-8d80-92222437b105,room_humidity,74.0,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:25:35.000+0000
902c289c-3488-46b1-ba15-6a688cb9c91b,pulse_rate,107.0,Pulse rate is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 22:16:33.000+0000
a0b0fb5d-30f2-4425-90eb-36b2b9ec104c,body_temperature,30.0,Temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:11:35.000+0000
927c889f-b3b9-4fcb-a8b8-659baddb1ced,room_humidity,78.2,Room humidity is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:41:35.000+0000
95b60021-6087-4044-b66e-381b185345fc,body_temperature,42.6,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:19:35.000+0000
2f751cb5-1cee-4f11-8282-f595964e5d7c,body_temperature,31.1,Temperature is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:29:35.000+0000
fb0295e6-218a-4241-8ddd-861a1049272f,room_humidity,24.1,Room humidity is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:24:33.000+0000
ddc0a84e-b2fe-47a5-9464-3d47797a7e48,room_temperature,37.0,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:41:35.000+0000
d3f2c2d5-5c42-48c5-b326-cf75bd460329,body_temperature,40.4,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:26:35.000+0000
a1774398-f450-4bb9-b6db-825d51c07a3d,pulse_rate,44.0,Pulse rate is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:44:33.000+0000
9611c9a9-66df-40e6-9c53-9acf1ece034b,room_humidity,23.8,Room humidity is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 22:08:33.000+0000
e13e42da-780d-4e83-9cd2-3b001db0af9b,room_humidity,76.6,Room humidity is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:25:32.000+0000
a3c0c52b-3c31-4bd7-8819-93a9d4530b04,pulse_rate,114.0,Pulse rate is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 22:12:35.000+0000
94a21698-1fa7-43af-a73e-0083ab9c9bf6,body_temperature,33.8,Temperature is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:31:33.000+0000
a794c93b-a88c-42f4-803e-dc9f20c70e3f,pulse_rate,136.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 19:58:35.000+0000
11f17901-43bf-4f55-9fb3-3f3f4a177905,room_humidity,75.4,Room humidity is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 22:15:33.000+0000
2af37040-2958-4250-ae30-fd809ce5ef70,body_temperature,43.7,Temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:12:33.000+0000
eaeb6075-668b-493a-a294-f479cec14637,room_temperature,31.9,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:24:33.000+0000
4d2582ea-ecff-43bb-a5f8-aea1de0035b3,room_humidity,78.9,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:57:33.000+0000
26925ea9-9e2d-4c64-ac93-e445fd117ba3,room_humidity,78.4,Room humidity is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:07:35.000+0000
885eda3d-92ab-4780-becd-baccb0d8cd24,room_temperature,35.4,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:00:35.000+0000
755df5fe-52da-4afc-a397-3187e67c0288,room_temperature,24.5,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 20:02:33.000+0000
767f0959-d472-403e-acd4-edd17ad4dae7,pulse_rate,55.0,Pulse rate is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:18:32.000+0000
1a615d7f-60a5-408e-99f3-26bbd96c9d93,pulse_rate,56.0,Pulse rate is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:09:33.000+0000
699c7d1d-2f60-4526-8c09-935559282d60,room_temperature,31.2,Room temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 19:58:33.000+0000
5a521de5-dab0-48fa-b666-d7b6431dbd36,body_temperature,39.2,Temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:51:36.000+0000
7e986167-7c6c-4f42-9ab5-a534259df896,body_temperature,38.1,Temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:13:33.000+0000
a1621223-43eb-4a31-ad10-8ea1c1bea41c,room_humidity,29.1,Room humidity is too low,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 19:56:36.000+0000
704834ea-0c69-438f-8dfb-0134bbde5687,pulse_rate,101.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:54:33.000+0000
4325ab37-6261-4971-8e2e-6f601223b60d,body_temperature,31.6,Temperature is too low,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:28:35.000+0000
2a8b5026-bf55-43e7-b5b2-00dac33f8c22,room_temperature,29.9,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:33:33.000+0000
386122ba-aaaa-4ea1-87e9-c97bdfc1d484,room_humidity,76.7,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:28:35.000+0000
bed2f585-bd54-4bb8-85cd-73fe18ab535a,body_temperature,41.2,Temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 21:58:35.000+0000
65b2b05a-9f46-4cd3-a140-6423e3ddfb6e,body_temperature,39.1,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:12:35.000+0000
87a7f6c1-fae7-4e90-a009-afacd965c920,room_humidity,61.1,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:30:33.000+0000
aae58367-db24-42d5-ad6f-23c697b84e30,room_temperature,27.9,Room temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:39:32.000+0000
32088fd7-9a6c-4255-97f5-96fa4a62003e,pulse_rate,114.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:57:33.000+0000
8669a54d-1e2a-4bdc-ada3-61d166e55b1e,body_temperature,41.4,Temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:40:33.000+0000
6282d5b7-cf39-4ad8-a6eb-b7ce3222ad9e,room_temperature,44.2,Room temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:36:36.000+0000
c99fc9b1-f012-41bd-bd4d-ffabe25044eb,body_temperature,35.1,Temperature is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:36:33.000+0000
e52abb37-cb32-4261-89ec-c12b196b518a,room_humidity,75.1,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:05:33.000+0000
360524ff-fe7f-4f39-91b0-278899446e47,room_temperature,41.9,Room temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 21:38:36.000+0000
603aedd4-ba1f-46a9-96aa-42a1a63bf94f,body_temperature,30.2,Temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 21:31:35.000+0000
266698eb-08c5-4eac-a3af-838e46b4d2d4,room_humidity,67.2,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 20:23:33.000+0000
c631cdb9-5d93-4b76-9901-e7858ed68093,body_temperature,40.7,Temperature is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:48:33.000+0000
f004e120-6471-4bb2-a8f1-9544a1979e43,pulse_rate,31.0,Pulse rate is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:15:33.000+0000
bbbeb2db-207f-41c1-ae06-9f7d9aab3bdd,room_temperature,26.7,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:21:35.000+0000
f715a41f-f9a8-421e-9c56-06a421187bfb,room_temperature,43.6,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 22:08:33.000+0000
892c79d1-7e1d-42dc-8d89-2295320b09dc,room_humidity,78.1,Room humidity is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 22:15:33.000+0000
7e1b51ef-a3cc-48a3-b758-f9259ec010a5,room_temperature,18.5,Room temperature is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 20:27:35.000+0000
63adc12a-27cd-4d3f-a14d-43d1bc161986,pulse_rate,58.0,Pulse rate is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:56:33.000+0000
f1329acb-ea6d-41a4-8984-b43431d48718,body_temperature,35.4,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:17:35.000+0000
37ec70ae-1c85-43fc-b0f0-1a100a7cb528,room_humidity,70.3,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:05:33.000+0000
2de337d5-a0da-4989-b15c-0ab70c6e2889,pulse_rate,57.0,Pulse rate is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:12:35.000+0000
3feb509f-443e-416b-89eb-4f83e57e608c,room_temperature,24.1,Room temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:18:35.000+0000
15d33869-c582-45c2-b2e1-41831b2bcd06,room_humidity,66.9,Room humidity is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 22:07:35.000+0000
44e9c805-638a-4332-92a4-b302dc63909f,pulse_rate,105.0,Pulse rate is too high,34567890-1bcd-ef23-4567-890abcdef123,2024-09-20 20:30:36.000+0000
c5df32a3-d6c1-43e7-9baf-3484ff692d6a,body_temperature,30.2,Temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:07:33.000+0000
c62ac9f5-abeb-4280-a754-b0c3a6bfdaa1,body_temperature,33.4,Temperature is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:35:35.000+0000
48235dfe-2310-4e3f-bd39-22f95366165d,room_temperature,12.9,Room temperature is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 21:21:35.000+0000
bb4fbe3f-da15-488b-bed0-55278d0b0bf6,room_temperature,41.8,Room temperature is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:19:33.000+0000
0fe2340e-b169-4f17-91b9-1be5b667cf0e,room_temperature,31.9,Room temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:40:32.000+0000
d0de9b69-8b29-483e-b84b-44c75496a65e,body_temperature,43.5,Temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 22:23:33.000+0000
ce428b37-2ea6-4860-b68e-893355f7045e,room_humidity,29.2,Room humidity is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:49:33.000+0000
3ef9140d-3445-49c4-b4c3-85c4b1dc4a44,body_temperature,39.4,Temperature is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:29:33.000+0000
e297714b-424a-4b0a-9d78-65ed21f71096,room_temperature,12.1,Room temperature is too low,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 20:20:33.000+0000
9248e938-28ee-4d06-ae6e-e21d2207234d,body_temperature,32.5,Temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 19:55:36.000+0000
cdbdd525-e98f-4e18-8d52-141eb4e26ff6,pulse_rate,39.0,Pulse rate is too low,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 22:12:33.000+0000
4a92f1c3-7b06-492d-9271-39495fcc0fef,body_temperature,35.2,Temperature is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 22:15:32.000+0000
53f7da3f-f1a5-4702-9c5b-a36cf11b9145,room_humidity,79.1,Room humidity is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:30:35.000+0000
6fd765e6-e024-4ad3-a425-17320726b88e,room_humidity,74.9,Room humidity is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 22:21:33.000+0000
ecb494f9-58d5-4444-9b7c-f73997eeab30,room_temperature,34.3,Room temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 21:35:33.000+0000
71a12c0a-240a-4ea4-97ff-3401c393af40,body_temperature,33.6,Temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 22:02:36.000+0000
832b64fd-53fb-4057-a45c-b602efcf8179,room_humidity,23.5,Room humidity is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:19:33.000+0000
ac95de7a-2a33-4643-9973-23d580a7314d,pulse_rate,30.0,Pulse rate is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:04:35.000+0000
0189cfca-11ab-42a2-96cc-04b5b026141f,body_temperature,38.2,Temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:26:33.000+0000
77758675-a48c-4a3d-8b7f-3bff8d41e4f3,body_temperature,34.5,Temperature is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 21:20:32.000+0000
55667625-8271-4483-861e-d0c433812445,body_temperature,41.9,Temperature is too high,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 20:42:33.000+0000
d89b4960-f46d-485f-87b4-f40710c7402d,pulse_rate,116.0,Pulse rate is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 19:59:32.000+0000
7b69901e-62b1-4416-b41e-b39527305d67,body_temperature,30.4,Temperature is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:53:35.000+0000
9c6e8a42-17bf-4181-992a-a03a32d97527,body_temperature,41.4,Temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:43:35.000+0000
dc8c61cb-13f8-4fb8-bf7c-2e8faeb829ce,room_humidity,72.4,Room humidity is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:20:35.000+0000
704da8a1-95aa-40a5-ba94-ef1d7a805b38,body_temperature,40.3,Temperature is too high,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 22:08:33.000+0000
fdeea593-f820-414e-a30d-d70e7bd2b72f,room_humidity,79.4,Room humidity is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 22:19:33.000+0000
068c06bd-9392-420e-8f6f-222aa2166454,room_humidity,75.6,Room humidity is too high,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 22:21:33.000+0000
513252f3-2e39-4227-96a8-8ce4969981a1,pulse_rate,134.0,Pulse rate is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:19:33.000+0000
9b27d86c-4f40-40de-bf7b-80bc41322161,room_humidity,22.7,Room humidity is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:09:33.000+0000
a4c5bc18-0e20-488c-9595-22ead35b8c6e,room_humidity,23.7,Room humidity is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:11:35.000+0000
18eb2f8c-e27f-4541-8fdc-5b26c106a80c,room_temperature,41.0,Room temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 21:56:35.000+0000
138631d0-18f3-41b1-b700-302958977760,body_temperature,41.5,Temperature is too high,f6789012-3456-7890-abcd-ef1234567890,2024-09-20 22:04:35.000+0000
7ce8efc1-cc47-4b7d-94a4-ac25e26ecd27,pulse_rate,41.0,Pulse rate is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 22:04:35.000+0000
c7075545-73b2-4df7-a677-60f0686fbe2d,pulse_rate,102.0,Pulse rate is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:55:33.000+0000
612a6c7c-553b-4eb9-9683-bc612baba66b,body_temperature,35.3,Temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 21:41:33.000+0000
109271b8-4b20-4935-95a8-dfd3832461e5,body_temperature,38.8,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 22:07:32.000+0000
e28faead-285f-4179-b44d-268cb5c6cfbb,body_temperature,32.8,Temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:47:36.000+0000
2ae8f776-154e-41cf-b1ee-8d02479fb77d,body_temperature,42.1,Temperature is too high,01234567-89ab-cdef-1234-567890abcdef,2024-09-20 21:16:33.000+0000
95f245ed-b30d-45c7-a0a3-07c4556aedbe,body_temperature,32.4,Temperature is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 22:09:33.000+0000
59fb5173-cdda-46db-8f25-846ac11437ce,body_temperature,38.7,Temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 22:23:33.000+0000
1ca17ecd-3e67-4c15-9fb0-fbb6f9cb23a8,room_temperature,40.6,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:01:33.000+0000
c6c8c8c9-0c8f-4873-9077-9aeb758e8437,pulse_rate,50.0,Pulse rate is too low,e5f67890-1234-5678-90ab-cdef12345678,2024-09-20 21:42:33.000+0000
a9376df3-3013-4af6-8087-9b1d2c19b20b,room_temperature,14.7,Room temperature is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 20:50:36.000+0000
cad376e5-f347-45a2-88ff-c3be47ffef9c,body_temperature,42.6,Temperature is too high,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:56:35.000+0000
4114724d-a447-4a51-bf9b-1f07e53b5b8b,room_humidity,64.3,Room humidity is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:10:33.000+0000
50211bf2-bc87-459b-836a-7c1cf572135a,pulse_rate,40.0,Pulse rate is too low,12345678-90ab-cdef-1234-567890abcdef,2024-09-20 21:15:35.000+0000
6d89dd6c-79b8-4749-938b-75f745c42a74,room_humidity,26.6,Room humidity is too low,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:02:33.000+0000
3433aa4e-faa5-4a1b-8c05-19372502c1b1,body_temperature,30.9,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:20:35.000+0000
30030bc4-2a0e-4d53-ba53-fe3e789ed3c3,pulse_rate,54.0,Pulse rate is too low,a1b2c3d4-e5f6-7890-1234-567890abcdef,2024-09-20 20:31:32.000+0000
21b40dad-cbd2-45ac-8d72-143f1fd9c061,room_temperature,28.0,Room temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:48:33.000+0000
eaccb11b-eeef-4690-9f95-dc36cb45431a,room_humidity,76.6,Room humidity is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 21:40:35.000+0000
646d0dd4-e627-4a0b-815f-60ccb9b8fd0b,body_temperature,35.4,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:46:35.000+0000
b100b3f4-8f35-4313-b82a-542252360471,room_humidity,79.1,Room humidity is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 22:23:33.000+0000
fd5a8616-b8ef-4897-a9af-08bc9bf85385,body_temperature,41.9,Temperature is too high,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 21:23:35.000+0000
9fe043c5-b2c5-47c7-a4c3-290e54bfccb6,body_temperature,40.5,Temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:13:35.000+0000
b30a6cb7-ccf0-449a-95dd-2e46b49e96cd,room_temperature,28.7,Room temperature is too high,b2c3d4e5-f678-9012-3456-7890abcdef12,2024-09-20 20:36:33.000+0000
af58c2e9-f306-4e69-88a5-4eafa145c655,body_temperature,33.9,Temperature is too low,c3d4e5f6-7890-1234-5678-90abcdef1234,2024-09-20 20:44:33.000+0000
992e4ded-98b4-4fbc-82db-31567a9f17f7,room_humidity,24.7,Room humidity is too low,23456789-0abc-def1-2345-67890abcdef1,2024-09-20 22:16:33.000+0000
2ef5c817-3baa-4480-80af-fc047d214ccf,pulse_rate,118.0,Pulse rate is too high,d4e5f678-9012-3456-7890-abcdef123456,2024-09-20 21:19:35.000+0000
